knr,rain,date
1264,233.28900146484375,2011-12-15
1265,149.83299255371094,2011-12-15
1266,664.8690185546875,2011-12-15
1401,747.66400146484375,2011-12-15
1411,474.1860046386719,2011-12-15
1412,270.0450134277344,2011-12-15
1413,442.7149963378906,2011-12-15
1416,616.6510009765625,2011-12-15
1417,552.594970703125,2011-12-15
1418,639.0579833984375,2011-12-15
1419,642.43701171875,2011-12-15
1420,647.40802001953125,2011-12-15
1421,217.13800048828125,2011-12-15
1422,154.7010040283203,2011-12-15
1424,132.3800048828125,2011-12-15
1426,367.739990234375,2011-12-15
1428,480.4530029296875,2011-12-15
1429,414.6409912109375,2011-12-15
1430,624.96600341796875,2011-12-15
1431,520.29901123046875,2011-12-15
1432,622.9739990234375,2011-12-15
1433,712.0050048828125,2011-12-15
1438,742.4630126953125,2011-12-15
1439,405.11199951171875,2011-12-15
1441,333.3819885253906,2011-12-15
1443,713.64398193359375,2011-12-15
1444,289.1960144042969,2011-12-15
1445,605.406982421875,2011-12-15
1449,255.08999633789062,2011-12-15
1502,8.418600082397461,2011-12-15
1504,94.931396484375,2011-12-15
1505,13.506199836730957,2011-12-15
1511,435.5530090332031,2011-12-15
1514,249.80599975585937,2011-12-15
1515,229.0919952392578,2011-12-15
1516,245.54400634765625,2011-12-15
1517,233.9669952392578,2011-12-15
1519,596.91802978515625,2011-12-15
1520,320.82598876953125,2011-12-15
1523,61.046199798583984,2011-12-15
1524,36.394500732421875,2011-12-15
1525,167.86099243164062,2011-12-15
1526,44.097599029541016,2011-12-15
1528,163.15199279785156,2011-12-15
1529,87.03279876708984,2011-12-15
1531,214.85499572753906,2011-12-15
1532,149.9499969482422,2011-12-15
1534,192.01100158691406,2011-12-15
1535,49.776798248291016,2011-12-15
1539,6.202380180358887,2011-12-15
1543,0.7462409734725952,2011-12-15
1545,73.10530090332031,2011-12-15
1546,143.57899475097656,2011-12-15
1547,49.39659881591797,2011-12-15
1548,32.839698791503906,2011-12-15
1551,15.568900108337402,2011-12-15
1554,18.77589988708496,2011-12-15
1557,3.2990000247955322,2011-12-15
1560,2.8319098949432373,2011-12-15
1563,0.7293499708175659,2011-12-15
1566,0,2011-12-15
1567,0,2011-12-15
1571,0.40836000442504883,2011-12-15
1573,20.276100158691406,2011-12-15
1576,1.9538500308990479,2011-12-15
1601,0,2011-12-15
1612,0,2011-12-15
1613,0,2011-12-15
1617,1.7429900169372559,2011-12-15
1620,1.7261899709701538,2011-12-15
1621,0,2011-12-15
1622,0,2011-12-15
1624,0,2011-12-15
1627,0,2011-12-15
1630,0,2011-12-15
1632,0,2011-12-15
1633,0,2011-12-15
1634,8.193449974060059,2011-12-15
1635,0.005274259950965643,2011-12-15
1636,0,2011-12-15
1638,0,2011-12-15
1640,1.6147199869155884,2011-12-15
1644,0,2011-12-15
1648,0,2011-12-15
1653,0,2011-12-15
1657,0,2011-12-15
1662,0,2011-12-15
1663,0,2011-12-15
1664,0,2011-12-15
1665,0.19471700489521027,2011-12-15
1702,0,2011-12-15
1703,0,2011-12-15
1711,0,2011-12-15
1714,0,2011-12-15
1717,0,2011-12-15
1718,0,2011-12-15
1719,0,2011-12-15
1721,0,2011-12-15
1723,0,2011-12-15
1724,0,2011-12-15
1725,0,2011-12-15
1729,0,2011-12-15
1736,0.11201699823141098,2011-12-15
1738,0.6740260124206543,2011-12-15
1739,2.7124099731445313,2011-12-15
1740,0.07621079683303833,2011-12-15
1742,1.5335099697113037,2011-12-15
1743,0.718084990978241,2011-12-15
1744,0.23315399885177612,2011-12-15
1748,0.14440399408340454,2011-12-15
1749,0.0043859598226845264,2011-12-15
1750,10.375900268554687,2011-12-15
1751,0.020073000341653824,2011-12-15
1755,2.009999990463257,2011-12-15
1804,0.08457709848880768,2011-12-15
1805,0,2011-12-15
1811,1.346519947052002,2011-12-15
1812,1.9148900508880615,2011-12-15
1813,7.1787800788879395,2011-12-15
1815,26.389699935913086,2011-12-15
1816,3.286250114440918,2011-12-15
1818,15.285699844360352,2011-12-15
1820,9.393059730529785,2011-12-15
1822,2.004300117492676,2011-12-15
1824,2.1015100479125977,2011-12-15
1825,2.6684799194335938,2011-12-15
1826,7.507269859313965,2011-12-15
1827,8.147729873657227,2011-12-15
1828,21.346399307250977,2011-12-15
1832,4.290219783782959,2011-12-15
1833,12.080599784851074,2011-12-15
1834,51.132999420166016,2011-12-15
1835,24,2011-12-15
1836,40.582401275634766,2011-12-15
1837,4.6015801429748535,2011-12-15
1838,0.063988097012043,2011-12-15
1839,0,2011-12-15
1840,2.0948100090026855,2011-12-15
1841,0.05443890020251274,2011-12-15
1845,0,2011-12-15
1848,0.17917899787425995,2011-12-15
1849,0,2011-12-15
1850,0,2011-12-15
1851,0,2011-12-15
1852,0,2011-12-15
1853,0,2011-12-15
1854,0,2011-12-15
1856,22,2011-12-15
1857,19.444400787353516,2011-12-15
1859,14.027299880981445,2011-12-15
1860,10.54990005493164,2011-12-15
1865,2.779910087585449,2011-12-15
1866,0.018900299444794655,2011-12-15
1867,0.004048579838126898,2011-12-15
1868,0,2011-12-15
1870,0,2011-12-15
1871,0,2011-12-15
1874,18.43549919128418,2011-12-15
1901,0,2011-12-15
1902,0.2121569961309433,2011-12-15
1911,0,2011-12-15
1913,0,2011-12-15
1915,0,2011-12-15
1917,0,2011-12-15
1919,0,2011-12-15
1920,0,2011-12-15
1922,0,2011-12-15
1923,0,2011-12-15
1924,0.9277759790420532,2011-12-15
1925,0,2011-12-15
1926,0,2011-12-15
1927,0,2011-12-15
1928,0,2011-12-15
1929,0,2011-12-15
1931,0,2011-12-15
1933,1.6427600383758545,2011-12-15
1936,0,2011-12-15
1938,0.7653430104255676,2011-12-15
1939,9.384770393371582,2011-12-15
1940,9.73058032989502,2011-12-15
1941,0,2011-12-15
1942,11.513299942016602,2011-12-15
1943,7.6151299476623535,2011-12-15
2002,0,2011-12-15
2003,0,2011-12-15
2004,14.303199768066406,2011-12-15
2011,15.697699546813965,2011-12-15
2012,16.268999099731445,2011-12-15
2014,1.187059998512268,2011-12-15
2015,5.0523600578308105,2011-12-15
2017,8.532790184020996,2011-12-15
2018,13.228099822998047,2011-12-15
2019,8.608039855957031,2011-12-15
2020,12.074600219726563,2011-12-15
2021,11.695300102233887,2011-12-15
2022,1.3576099872589111,2011-12-15
2023,0.11927899718284607,2011-12-15
2024,0,2011-12-15
2025,1.8832999467849731,2011-12-15
2027,0,2011-12-15
2028,0,2011-12-15
2030,0.09070120006799698,2011-12-15
101,51.56610107421875,2011-12-16
104,24.107099533081055,2011-12-16
105,70.39399719238281,2011-12-16
106,57.5171012878418,2011-12-16
111,45.78260040283203,2011-12-16
118,45.26959991455078,2011-12-16
119,50.445499420166016,2011-12-16
121,42.94710159301758,2011-12-16
122,35.06399917602539,2011-12-16
123,25.479700088500977,2011-12-16
124,29.515199661254883,2011-12-16
125,43.580501556396484,2011-12-16
127,38.9109001159668,2011-12-16
128,62.81549835205078,2011-12-16
135,46.34510040283203,2011-12-16
136,36.759498596191406,2011-12-16
137,33.09560012817383,2011-12-16
138,20.816200256347656,2011-12-16
211,16.778600692749023,2011-12-16
213,16.317399978637695,2011-12-16
214,13.15839958190918,2011-12-16
215,9.19048023223877,2011-12-16
216,7.3114800453186035,2011-12-16
217,11.5625,2011-12-16
219,0.8871790170669556,2011-12-16
220,0.784313976764679,2011-12-16
221,36.92449951171875,2011-12-16
226,23.933000564575195,2011-12-16
227,26.12849998474121,2011-12-16
228,22.575300216674805,2011-12-16
229,23.340599060058594,2011-12-16
230,18.637699127197266,2011-12-16
231,15.894700050354004,2011-12-16
233,7.34443998336792,2011-12-16
234,11.436800003051758,2011-12-16
235,9.490119934082031,2011-12-16
236,21.037599563598633,2011-12-16
237,3.7041900157928467,2011-12-16
238,1.7594200372695923,2011-12-16
239,0.40363600850105286,2011-12-16
301,5.55702018737793,2011-12-16
402,21.429399490356445,2011-12-16
403,7.15556001663208,2011-12-16
412,5.100940227508545,2011-12-16
415,11.427800178527832,2011-12-16
417,8.222979545593262,2011-12-16
418,11.661399841308594,2011-12-16
419,26.308399200439453,2011-12-16
420,28.24959945678711,2011-12-16
423,14.128199577331543,2011-12-16
425,7.750239849090576,2011-12-16
426,12.549500465393066,2011-12-16
427,18.764799118041992,2011-12-16
428,22.920299530029297,2011-12-16
429,8.137960433959961,2011-12-16
430,2.168220043182373,2011-12-16
432,1.4520000219345093,2011-12-16
434,8.101369857788086,2011-12-16
436,0.16337500512599945,2011-12-16
437,0.43397200107574463,2011-12-16
438,0,2011-12-16
439,0.017281999811530113,2011-12-16
441,0.6288170218467712,2011-12-16
501,6.407949924468994,2011-12-16
502,2.726330041885376,2011-12-16
511,0.24834200739860535,2011-12-16
512,3.9880599975585938,2011-12-16
513,15.315500259399414,2011-12-16
514,5.620110034942627,2011-12-16
515,5.495540142059326,2011-12-16
516,3.467940092086792,2011-12-16
517,1.502810001373291,2011-12-16
519,1.7808799743652344,2011-12-16
520,1.1685199737548828,2011-12-16
521,3.3046300411224365,2011-12-16
522,4.151969909667969,2011-12-16
528,1.8774800300598145,2011-12-16
529,0.3188979923725128,2011-12-16
532,0.24413099884986877,2011-12-16
533,0.6411960124969482,2011-12-16
534,0.015852000564336777,2011-12-16
536,1.7064499855041504,2011-12-16
538,6.4994797706604,2011-12-16
540,2.8615100383758545,2011-12-16
541,5.114789962768555,2011-12-16
542,2.1447200775146484,2011-12-16
543,3.9978299140930176,2011-12-16
544,7.856840133666992,2011-12-16
545,23.70680046081543,2011-12-16
602,0.02702699974179268,2011-12-16
604,2.5337600708007813,2011-12-16
605,0.4689300060272217,2011-12-16
612,0.08542709797620773,2011-12-16
615,0.786408007144928,2011-12-16
616,2.012629985809326,2011-12-16
617,3.66975998878479,2011-12-16
618,12.251999855041504,2011-12-16
619,23.81410026550293,2011-12-16
620,35.12379837036133,2011-12-16
621,0.23781199753284454,2011-12-16
622,0,2011-12-16
623,0,2011-12-16
624,0,2011-12-16
625,0,2011-12-16
626,0,2011-12-16
627,2.7806999683380127,2011-12-16
628,10.20110034942627,2011-12-16
631,0,2011-12-16
632,0.7270690202713013,2011-12-16
633,22.039899826049805,2011-12-16
701,40.17390060424805,2011-12-16
702,23.549400329589844,2011-12-16
704,55.925201416015625,2011-12-16
706,69.12699890136719,2011-12-16
709,70.579498291015625,2011-12-16
711,4.878789901733398,2011-12-16
713,4.038249969482422,2011-12-16
714,8.18787956237793,2011-12-16
716,44.0885009765625,2011-12-16
719,64.1852035522461,2011-12-16
720,61.00910186767578,2011-12-16
722,64.41179656982422,2011-12-16
723,61.515201568603516,2011-12-16
728,37.12919998168945,2011-12-16
805,39.98109817504883,2011-12-16
806,17.003799438476562,2011-12-16
807,1.74891996383667,2011-12-16
811,42.3286018371582,2011-12-16
814,29.787399291992187,2011-12-16
815,36.47460174560547,2011-12-16
817,16.165599822998047,2011-12-16
819,4.349649906158447,2011-12-16
821,1.6949800252914429,2011-12-16
822,1.9268300533294678,2011-12-16
826,13.625399589538574,2011-12-16
827,5.810739994049072,2011-12-16
828,3.7001399993896484,2011-12-16
829,1.1727499961853027,2011-12-16
830,8.075429916381836,2011-12-16
831,23.49449920654297,2011-12-16
833,60.32379913330078,2011-12-16
834,64.22029876708984,2011-12-16
901,43.72919845581055,2011-12-16
904,50.54869842529297,2011-12-16
906,62.66299819946289,2011-12-16
911,32.387699127197266,2011-12-16
912,35.59560012817383,2011-12-16
914,44.879600524902344,2011-12-16
919,43.974998474121094,2011-12-16
926,34.994598388671875,2011-12-16
928,55.40530014038086,2011-12-16
929,31.769399642944336,2011-12-16
935,77.79850006103516,2011-12-16
937,92.0886001586914,2011-12-16
938,87.80549621582031,2011-12-16
940,169.60299682617187,2011-12-16
941,246.39500427246094,2011-12-16
1001,20.948699951171875,2011-12-16
1002,27.453699111938477,2011-12-16
1003,48.01890182495117,2011-12-16
1004,97.06739807128906,2011-12-16
1014,52.88890075683594,2011-12-16
1017,36.054298400878906,2011-12-16
1018,22.99329948425293,2011-12-16
1021,47.11479949951172,2011-12-16
1026,122.56700134277344,2011-12-16
1027,64.25810241699219,2011-12-16
1029,52.03409957885742,2011-12-16
1032,79.705596923828125,2011-12-16
1034,115.88099670410156,2011-12-16
1037,147.43699645996094,2011-12-16
1046,250.625,2011-12-16
1101,103.71199798583984,2011-12-16
1102,208.25599670410156,2011-12-16
1103,96.72460174560547,2011-12-16
1106,83.402801513671875,2011-12-16
1111,69.61840057373047,2011-12-16
1112,111.58799743652344,2011-12-16
1114,176.28700256347656,2011-12-16
1119,122.5479965209961,2011-12-16
1120,122.63999938964844,2011-12-16
1121,155.91400146484375,2011-12-16
1122,266.51800537109375,2011-12-16
1124,116.21299743652344,2011-12-16
1127,80.70829772949219,2011-12-16
1129,372.41400146484375,2011-12-16
1130,168.3260040283203,2011-12-16
1133,311.6839904785156,2011-12-16
1134,305.87200927734375,2011-12-16
1135,298.0639953613281,2011-12-16
1141,94.53929901123047,2011-12-16
1142,90.58820343017578,2011-12-16
1144,71.66670227050781,2011-12-16
1145,75.93329620361328,2011-12-16
1146,109.47899627685547,2011-12-16
1149,64.00859832763672,2011-12-16
1151,28,2011-12-16
1160,158.90699768066406,2011-12-16
1201,152.30499267578125,2011-12-16
1211,245.51499938964844,2011-12-16
1216,99.7322998046875,2011-12-16
1219,84.65730285644531,2011-12-16
1221,135.7310028076172,2011-12-16
1222,124.00800323486328,2011-12-16
1223,155.7220001220703,2011-12-16
1224,257.77801513671875,2011-12-16
1227,260.6719970703125,2011-12-16
1228,295.8110046386719,2011-12-16
1231,244.90199279785156,2011-12-16
1232,141.39100646972656,2011-12-16
1233,167.63600158691406,2011-12-16
1234,141.1230010986328,2011-12-16
1235,229.93800354003906,2011-12-16
1238,236.00999450683594,2011-12-16
1241,198.26400756835937,2011-12-16
1242,192.32400512695312,2011-12-16
1243,153.66200256347656,2011-12-16
1244,95.421600341796875,2011-12-16
1245,79.61540222167969,2011-12-16
1246,79.50409698486328,2011-12-16
1247,96.37110137939453,2011-12-16
1251,278.552001953125,2011-12-16
1252,308.0790100097656,2011-12-16
1253,161.54400634765625,2011-12-16
1256,94.85559844970703,2011-12-16
1259,44.227298736572266,2011-12-16
1260,78.95149993896484,2011-12-16
1263,157.11099243164062,2011-12-16
1264,63.342098236083984,2011-12-16
1265,23,2011-12-16
1266,207.35699462890625,2011-12-16
1401,161.09500122070312,2011-12-16
1411,121.84100341796875,2011-12-16
1412,50.03519821166992,2011-12-16
1413,93.38780212402344,2011-12-16
1416,220.51699829101562,2011-12-16
1417,185.8179931640625,2011-12-16
1418,181.8260040283203,2011-12-16
1419,102.70999908447266,2011-12-16
1420,163.02699279785156,2011-12-16
1421,149.5959930419922,2011-12-16
1422,42.80550003051758,2011-12-16
1424,30.932899475097656,2011-12-16
1426,82.7426986694336,2011-12-16
1428,120.53099822998047,2011-12-16
1429,119.9489974975586,2011-12-16
1430,216.66000366210937,2011-12-16
1431,179.62399291992187,2011-12-16
1432,203.29100036621094,2011-12-16
1433,202.7209930419922,2011-12-16
1438,135.56399536132812,2011-12-16
1439,94.26200103759766,2011-12-16
1441,117.0510025024414,2011-12-16
1443,123.66899871826172,2011-12-16
1444,137.17999267578125,2011-12-16
1445,155.6999969482422,2011-12-16
1449,86.926300048828125,2011-12-16
1502,113.06199645996094,2011-12-16
1504,71.3136978149414,2011-12-16
1505,81.44439697265625,2011-12-16
1511,131.42999267578125,2011-12-16
1514,115.73100280761719,2011-12-16
1515,110.61499786376953,2011-12-16
1516,112.87799835205078,2011-12-16
1517,103.8219985961914,2011-12-16
1519,115.94200134277344,2011-12-16
1520,93.92359924316406,2011-12-16
1523,38.53850173950195,2011-12-16
1524,16.390199661254883,2011-12-16
1525,74.89710235595703,2011-12-16
1526,27.73579978942871,2011-12-16
1528,53.00870132446289,2011-12-16
1529,46.549198150634766,2011-12-16
1531,97.306396484375,2011-12-16
1532,89.4000015258789,2011-12-16
1534,68.16609954833984,2011-12-16
1535,63.62710189819336,2011-12-16
1539,36.46630096435547,2011-12-16
1543,43.417301177978516,2011-12-16
1545,69.936798095703125,2011-12-16
1546,64.52629852294922,2011-12-16
1547,81.5,2011-12-16
1548,113.23400115966797,2011-12-16
1551,137.2570037841797,2011-12-16
1554,97.810302734375,2011-12-16
1557,108.4219970703125,2011-12-16
1560,55.31340026855469,2011-12-16
1563,12.445799827575684,2011-12-16
1566,22.00950050354004,2011-12-16
1567,28.83099937438965,2011-12-16
1571,45.633399963378906,2011-12-16
1573,34.799198150634766,2011-12-16
1576,40.63690185546875,2011-12-16
1601,2.0263900756835937,2011-12-16
1612,26.295799255371094,2011-12-16
1613,16.67060089111328,2011-12-16
1617,17.803699493408203,2011-12-16
1620,16.279800415039063,2011-12-16
1621,7.014709949493408,2011-12-16
1622,4.7993998527526855,2011-12-16
1624,9.505780220031738,2011-12-16
1627,10.247300148010254,2011-12-16
1630,13.49470043182373,2011-12-16
1632,17.26300048828125,2011-12-16
1633,32.95539855957031,2011-12-16
1634,6.616159915924072,2011-12-16
1635,46.1593017578125,2011-12-16
1636,42.2140998840332,2011-12-16
1638,10.692299842834473,2011-12-16
1640,4.38886022567749,2011-12-16
1644,1.6759899854660034,2011-12-16
1648,4.145170211791992,2011-12-16
1653,2.3522698879241943,2011-12-16
1657,0.6051499843597412,2011-12-16
1662,1.042549967765808,2011-12-16
1663,2.8953499794006348,2011-12-16
1664,3.3526101112365723,2011-12-16
1665,5.764530181884766,2011-12-16
1702,1.6081199645996094,2011-12-16
1703,3.603869915008545,2011-12-16
1711,6.953869819641113,2011-12-16
1714,4.9608001708984375,2011-12-16
1717,6.276319980621338,2011-12-16
1718,9.773670196533203,2011-12-16
1719,3.487730026245117,2011-12-16
1721,6.600259780883789,2011-12-16
1723,4.168139934539795,2011-12-16
1724,6.36644983291626,2011-12-16
1725,11.957300186157227,2011-12-16
1729,1.086959958076477,2011-12-16
1736,1.7686699628829956,2011-12-16
1738,2.3339099884033203,2011-12-16
1739,6.118420124053955,2011-12-16
1740,8.031339645385742,2011-12-16
1742,2.8720600605010986,2011-12-16
1743,3.8324499130249023,2011-12-16
1744,0.33692699670791626,2011-12-16
1748,4.545129776000977,2011-12-16
1749,32.80039978027344,2011-12-16
1750,77.00749969482422,2011-12-16
1751,17.546499252319336,2011-12-16
1755,45.970001220703125,2011-12-16
1804,1.5401599407196045,2011-12-16
1805,0.38591301441192627,2011-12-16
1811,15.267399787902832,2011-12-16
1812,38.98939895629883,2011-12-16
1813,28.013399124145508,2011-12-16
1815,136.08099365234375,2011-12-16
1816,72.4646987915039,2011-12-16
1818,121.07099914550781,2011-12-16
1820,116.39299774169922,2011-12-16
1822,86.8301010131836,2011-12-16
1824,38.49250030517578,2011-12-16
1825,14.3725004196167,2011-12-16
1826,12.540499687194824,2011-12-16
1827,123.68199920654297,2011-12-16
1828,112.71499633789063,2011-12-16
1832,17.206899642944336,2011-12-16
1833,20.32229995727539,2011-12-16
1834,118.76100158691406,2011-12-16
1835,116.66699981689453,2011-12-16
1836,66.790496826171875,2011-12-16
1837,13.49209976196289,2011-12-16
1838,1.272320032119751,2011-12-16
1839,5.279940128326416,2011-12-16
1840,1.2081300020217896,2011-12-16
1841,0.020937999710440636,2011-12-16
1845,0,2011-12-16
1848,0.3293290138244629,2011-12-16
1849,0,2011-12-16
1850,0,2011-12-16
1851,0,2011-12-16
1852,0,2011-12-16
1853,0,2011-12-16
1854,0,2011-12-16
1856,53,2011-12-16
1857,43.444400787353516,2011-12-16
1859,31.207700729370117,2011-12-16
1860,20.011600494384766,2011-12-16
1865,4.978630065917969,2011-12-16
1866,0.03436430171132088,2011-12-16
1867,0.004048579838126898,2011-12-16
1868,0,2011-12-16
1870,0,2011-12-16
1871,0,2011-12-16
1874,41.322601318359375,2011-12-16
1901,0,2011-12-16
1902,0,2011-12-16
1911,0,2011-12-16
1913,0,2011-12-16
1915,0,2011-12-16
1917,0,2011-12-16
1919,0,2011-12-16
1920,0,2011-12-16
1922,2.0341498851776123,2011-12-16
1923,0,2011-12-16
1924,0.8092089891433716,2011-12-16
1925,0,2011-12-16
1926,0,2011-12-16
1927,0,2011-12-16
1928,0,2011-12-16
1929,0,2011-12-16
1931,0,2011-12-16
1933,0,2011-12-16
1936,0,2011-12-16
1938,0,2011-12-16
1939,0.3335520029067993,2011-12-16
1940,0.3541879951953888,2011-12-16
1941,0,2011-12-16
1942,0.835847020149231,2011-12-16
1943,0.5166509747505188,2011-12-16
2002,20.855899810791016,2011-12-16
2003,17.38170051574707,2011-12-16
2004,4.867219924926758,2011-12-16
2011,7.398469924926758,2011-12-16
2012,1.3441200256347656,2011-12-16
2014,0,2011-12-16
2015,1.532289981842041,2011-12-16
2017,2.1636900901794434,2011-12-16
2018,4.853149890899658,2011-12-16
2019,3.167210102081299,2011-12-16
2020,3.7684900760650635,2011-12-16
2021,5.944210052490234,2011-12-16
2022,1.4550100564956665,2011-12-16
2023,1.109570026397705,2011-12-16
2024,8.554949760437012,2011-12-16
2025,5.884039878845215,2011-12-16
2027,11.656100273132324,2011-12-16
2028,17.104900360107422,2011-12-16
2030,17.949899673461914,2011-12-16
101,3.393470048904419,2011-12-17
104,8.732139587402344,2011-12-17
105,4.872819900512695,2011-12-17
106,3.458899974822998,2011-12-17
111,2.2173900604248047,2011-12-17
118,3.184950113296509,2011-12-17
119,5.830510139465332,2011-12-17
121,6.50793981552124,2011-12-17
122,2.620690107345581,2011-12-17
123,1.1351399421691895,2011-12-17
124,1.5909099578857422,2011-12-17
125,4.194920063018799,2011-12-17
127,3.405940055847168,2011-12-17
128,5.362189769744873,2011-12-17
135,4.938049793243408,2011-12-17
136,11,2011-12-17
137,3.7370500564575195,2011-12-17
138,4.926469802856445,2011-12-17
211,18.809200286865234,2011-12-17
213,16.904199600219727,2011-12-17
214,23.20789909362793,2011-12-17
215,33.80950164794922,2011-12-17
216,37.737701416015625,2011-12-17
217,27.281299591064453,2011-12-17
219,62.89229965209961,2011-12-17
220,59.53919982910156,2011-12-17
221,8.775589942932129,2011-12-17
226,22.30620002746582,2011-12-17
227,16.12849998474121,2011-12-17
228,23.849300384521484,2011-12-17
229,7.519649982452393,2011-12-17
230,29,2011-12-17
231,28.565799713134766,2011-12-17
233,25.983299255371094,2011-12-17
234,31.206899642944336,2011-12-17
235,18.292499542236328,2011-12-17
236,12.350500106811523,2011-12-17
237,25.61590003967285,2011-12-17
238,26.823200225830078,2011-12-17
239,45.658199310302734,2011-12-17
301,38.125,2011-12-17
402,5.437139987945557,2011-12-17
403,38.349998474121094,2011-12-17
412,64.16280364990234,2011-12-17
415,16.391700744628906,2011-12-17
417,6.856359958648682,2011-12-17
418,8.516630172729492,2011-12-17
419,10.821800231933594,2011-12-17
420,5.192729949951172,2011-12-17
423,6.831920146942139,2011-12-17
425,7.961870193481445,2011-12-17
426,11.177900314331055,2011-12-17
427,15.00160026550293,2011-12-17
428,30.253299713134766,2011-12-17
429,21.42799949645996,2011-12-17
430,14.362000465393066,2011-12-17
432,16.447900772094727,2011-12-17
434,9.38720989227295,2011-12-17
436,0.6166970133781433,2011-12-17
437,0.9036210179328918,2011-12-17
438,2.550260066986084,2011-12-17
439,6.638649940490723,2011-12-17
441,0.6841599941253662,2011-12-17
501,73.08159637451172,2011-12-17
502,70.11689758300781,2011-12-17
511,12.956500053405762,2011-12-17
512,2.3669300079345703,2011-12-17
513,2.936609983444214,2011-12-17
514,23.056400299072266,2011-12-17
515,38.58689880371094,2011-12-17
516,16.870899200439453,2011-12-17
517,36.463401794433594,2011-12-17
519,3.385129928588867,2011-12-17
520,9.438790321350098,2011-12-17
521,38.599700927734375,2011-12-17
522,14.843000411987305,2011-12-17
528,42.09550094604492,2011-12-17
529,55.04330062866211,2011-12-17
532,31.469499588012695,2011-12-17
533,25.049800872802734,2011-12-17
534,40.430599212646484,2011-12-17
536,37.42940139770508,2011-12-17
538,27.66939926147461,2011-12-17
540,18.003599166870117,2011-12-17
541,17.158899307250977,2011-12-17
542,13.25790023803711,2011-12-17
543,38.43600082397461,2011-12-17
544,10.809100151062012,2011-12-17
545,38.04669952392578,2011-12-17
602,52.79050064086914,2011-12-17
604,50.22930145263672,2011-12-17
605,39.75270080566406,2011-12-17
612,38.73870086669922,2011-12-17
615,38.216400146484375,2011-12-17
616,8.2298002243042,2011-12-17
617,14.239299774169922,2011-12-17
618,62.52299880981445,2011-12-17
619,27.06060028076172,2011-12-17
620,38.992000579833984,2011-12-17
621,40.827598571777344,2011-12-17
622,45.11470031738281,2011-12-17
623,36.15230178833008,2011-12-17
624,36.20970153808594,2011-12-17
625,35.794898986816406,2011-12-17
626,43.85100173950195,2011-12-17
627,58.245601654052734,2011-12-17
628,46.057498931884766,2011-12-17
631,39.96989822387695,2011-12-17
632,38.48099899291992,2011-12-17
633,30.136499404907227,2011-12-17
701,26.724599838256836,2011-12-17
702,58.098899841308594,2011-12-17
704,43.28969955444336,2011-12-17
706,41.50790023803711,2011-12-17
709,45.42409896850586,2011-12-17
711,64,2011-12-17
713,72.89070129394531,2011-12-17
714,66.64240264892578,2011-12-17
716,40.676998138427734,2011-12-17
719,52.26449966430664,2011-12-17
720,67.4636001586914,2011-12-17
722,45.6077995300293,2011-12-17
723,24.181800842285156,2011-12-17
728,52.94459915161133,2011-12-17
805,73.39620208740234,2011-12-17
806,58.73509979248047,2011-12-17
807,39.033599853515625,2011-12-17
811,62.40850067138672,2011-12-17
814,59.73749923706055,2011-12-17
815,33.48809814453125,2011-12-17
817,38.89059829711914,2011-12-17
819,39.93470001220703,2011-12-17
821,39.359100341796875,2011-12-17
822,41.75,2011-12-17
826,21.56839942932129,2011-12-17
827,44.907901763916016,2011-12-17
828,36.45669937133789,2011-12-17
829,32.62779998779297,2011-12-17
830,31.295299530029297,2011-12-17
831,38.567298889160156,2011-12-17
833,28.157800674438477,2011-12-17
834,44.89789962768555,2011-12-17
901,10.473999977111816,2011-12-17
904,35.48379898071289,2011-12-17
906,36.27539825439453,2011-12-17
911,41.35689926147461,2011-12-17
912,36.847599029541016,2011-12-17
914,13.328700065612793,2011-12-17
919,36.58689880371094,2011-12-17
926,19.489099502563477,2011-12-17
928,16.30470085144043,2011-12-17
929,30.790599822998047,2011-12-17
935,23.410400390625,2011-12-17
937,42.998199462890625,2011-12-17
938,28.912900924682617,2011-12-17
940,18.763200759887695,2011-12-17
941,18.28569984436035,2011-12-17
1001,22.03660011291504,2011-12-17
1002,92.23899841308594,2011-12-17
1003,10.686800003051758,2011-12-17
1004,1.1748600006103516,2011-12-17
1014,39.472900390625,2011-12-17
1017,54.68330001831055,2011-12-17
1018,63.47999954223633,2011-12-17
1021,74.34950256347656,2011-12-17
1026,45.949501037597656,2011-12-17
1027,84.89520263671875,2011-12-17
1029,81.8761978149414,2011-12-17
1032,32.09389877319336,2011-12-17
1034,44.971900939941406,2011-12-17
1037,7.996960163116455,2011-12-17
1046,12.369600296020508,2011-12-17
1101,8.203310012817383,2011-12-17
1102,19.906099319458008,2011-12-17
1103,15.724599838256836,2011-12-17
1106,74.902801513671875,2011-12-17
1111,0.8289470076560974,2011-12-17
1112,4.541669845581055,2011-12-17
1114,20.318599700927734,2011-12-17
1119,23.98069953918457,2011-12-17
1120,21.456100463867188,2011-12-17
1121,33.725799560546875,2011-12-17
1122,15.442500114440918,2011-12-17
1124,18.639999389648437,2011-12-17
1127,21.625,2011-12-17
1129,8.272379875183105,2011-12-17
1130,17.679100036621094,2011-12-17
1133,9.469779968261719,2011-12-17
1134,22.65049934387207,2011-12-17
1135,15.597100257873535,2011-12-17
1141,18.561800003051758,2011-12-17
1142,25.220600128173828,2011-12-17
1144,37.33330154418945,2011-12-17
1145,47.155601501464844,2011-12-17
1146,54.82550048828125,2011-12-17
